Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
WA3 1LS,Yes,53.463565,-2.572283,362103,396466,SJ621964,Lowton East,"Wigan, unparished area",1980-01-01,,36,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1LT,Yes,53.463876,-2.573100,362049,396501,SJ620965,Lowton East,"Wigan, unparished area",1980-01-01,,38,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1LU,Yes,53.466585,-2.568135,362381,396800,SJ623967,Lowton East,"Wigan, unparished area",2020-12-01,,39,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1LW,Yes,53.463230,-2.570802,362201,396428,SJ622964,Lowton East,"Wigan, unparished area",1991-01-01,,38,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1NU,Yes,53.462929,-2.578916,361662,396399,SJ616963,Lowton East,"Wigan, unparished area",1980-01-01,,33,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1NW,Yes,53.464680,-2.570355,362232,396589,SJ622965,Lowton East,"Wigan, unparished area",1980-01-01,,38,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 1NX,Yes,53.462068,-2.584357,361300,396306,SJ613963,Lowton East,"Wigan, unparished area",1980-01-01,,34,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1NY,Yes,53.459934,-2.583259,361371,396068,SJ613960,Lowton East,"Wigan, unparished area",1980-01-01,,37,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1NZ,Yes,53.461457,-2.588084,361052,396240,SJ610962,Lowton East,"Wigan, unparished area",1980-01-01,,35,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1PA,Yes,53.461009,-2.589086,360985,396191,SJ609961,Lowton East,"Wigan, unparished area",2008-01-01,,34,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1PB,Yes,53.460958,-2.590864,360867,396186,SJ608961,Lowton East,"Wigan, unparished area",1980-01-01,,34,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1PD,Yes,53.460088,-2.594029,360656,396091,SJ606960,Lowton East,"Wigan, unparished area",1980-01-01,,35,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1PE,No,53.458236,-2.597618,360416,395887,SJ604958,Lowton East,"Wigan, unparished area",1980-01-01,2004-05-01,38,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1PF,Yes,53.458053,-2.597901,360397,395867,SJ603958,Lowton East,"Wigan, unparished area",1980-01-01,,38,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1PH,Yes,53.460975,-2.592882,360733,396189,SJ607961,Lowton East,"Wigan, unparished area",1980-01-01,,35,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1PJ,Yes,53.461191,-2.592734,360743,396213,SJ607962,Lowton East,"Wigan, unparished area",1980-01-01,,36,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1PL,Yes,53.461632,-2.590390,360899,396261,SJ608962,Lowton East,"Wigan, unparished area",1980-01-01,,35,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 1PQ,Yes,53.458858,-2.597296,360438,395956,SJ604959,Lowton East,"Wigan, unparished area",1980-01-01,,38,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 2AB,Yes,53.479656,-2.571942,362140,398256,SJ621982,Golborne & Lowton West,"Wigan, unparished area",1980-01-01,,31,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006339,Wigan 039A,E01006339,Wigan 039A
WA3 2AD,Yes,53.468966,-2.566842,362469,397064,SJ624970,Lowton East,"Wigan, unparished area",1980-01-01,,35,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006347,Wigan 040E,E01006347,Wigan 040E
WA3 2AE,Yes,53.470686,-2.566142,362517,397255,SJ625972,Lowton East,"Wigan, unparished area",1980-01-01,,36,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006347,Wigan 040E,E01006347,Wigan 040E
WA3 2AF,Yes,53.470595,-2.564574,362621,397244,SJ626972,Lowton East,"Wigan, unparished area",1980-01-01,,35,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006347,Wigan 040E,E01006347,Wigan 040E
WA3 2AG,Yes,53.471128,-2.556385,363165,397299,SJ631972,Lowton East,"Wigan, unparished area",1998-06-01,,30,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2AH,Yes,53.474213,-2.559288,362975,397644,SJ629976,Lowton East,"Wigan, unparished area",1980-01-01,,34,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006341,Wigan 040D,E01006341,Wigan 040D
WA3 2AJ,Yes,53.474128,-2.558187,363048,397634,SJ630976,Lowton East,"Wigan, unparished area",1980-01-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006341,Wigan 040D,E01006341,Wigan 040D
WA3 2AL,Yes,53.473606,-2.556945,363130,397575,SJ631975,Lowton East,"Wigan, unparished area",1980-01-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006341,Wigan 040D,E01006341,Wigan 040D
WA3 2AN,Yes,53.472521,-2.555891,363199,397454,SJ631974,Lowton East,"Wigan, unparished area",1998-06-01,,31,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2AP,Yes,53.472541,-2.555967,363194,397456,SJ631974,Lowton East,"Wigan, unparished area",1996-06-01,,31,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2AQ,Yes,53.471912,-2.561186,362847,397389,SJ628973,Lowton East,"Wigan, unparished area",1980-01-01,,33,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006341,Wigan 040D,E01006341,Wigan 040D
WA3 2AS,Yes,53.468176,-2.572300,362106,396979,SJ621969,Lowton East,"Wigan, unparished area",1980-01-01,,36,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 2AT,Yes,53.468108,-2.571560,362155,396971,SJ621969,Lowton East,"Wigan, unparished area",1980-01-01,,38,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 2AU,Yes,53.468447,-2.571957,362129,397009,SJ621970,Lowton East,"Wigan, unparished area",1980-01-01,,37,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006347,Wigan 040E,E01006347,Wigan 040E
WA3 2AW,Yes,53.471838,-2.558218,363044,397379,SJ630973,Lowton East,"Wigan, unparished area",1980-01-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2AX,Yes,53.468409,-2.570646,362216,397004,SJ622970,Lowton East,"Wigan, unparished area",1980-01-01,,37,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006347,Wigan 040E,E01006347,Wigan 040E
WA3 2AY,Yes,53.468810,-2.569506,362292,397048,SJ622970,Lowton East,"Wigan, unparished area",1980-01-01,,37,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006347,Wigan 040E,E01006347,Wigan 040E
WA3 2AZ,Yes,53.469235,-2.568909,362332,397095,SJ623970,Lowton East,"Wigan, unparished area",1980-01-01,,36,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006347,Wigan 040E,E01006347,Wigan 040E
WA3 2BA,Yes,53.468819,-2.567593,362419,397048,SJ624970,Lowton East,"Wigan, unparished area",1980-01-01,,36,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 2BB,Yes,53.468183,-2.569016,362324,396978,SJ623969,Lowton East,"Wigan, unparished area",1980-01-01,,38,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 2BD,No,53.467914,-2.570684,362213,396949,SJ622969,Lowton East,"Wigan, unparished area",1980-01-01,2016-07-01,38,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 2BE,Yes,53.467934,-2.566451,362494,396949,SJ624969,Lowton East,"Wigan, unparished area",1980-01-01,,37,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2BF,Yes,53.472127,-2.557860,363068,397411,SJ630974,Lowton East,"Wigan, unparished area",2005-01-01,,31,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2BG,Yes,53.469114,-2.565502,362558,397080,SJ625970,Lowton East,"Wigan, unparished area",1980-01-01,,35,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2BH,Yes,53.471758,-2.559889,362933,397371,SJ629973,Lowton East,"Wigan, unparished area",1980-01-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2BJ,Yes,53.471477,-2.560442,362896,397340,SJ628973,Lowton East,"Wigan, unparished area",1980-01-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2BL,Yes,53.471350,-2.560817,362871,397326,SJ628973,Lowton East,"Wigan, unparished area",1980-01-01,,33,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2BN,Yes,53.470576,-2.559030,362989,397239,SJ629972,Lowton East,"Wigan, unparished area",1980-01-01,,31,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2BP,Yes,53.472200,-2.557167,363114,397419,SJ631974,Lowton East,"Wigan, unparished area",2000-12-01,,31,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2BQ,Yes,53.471128,-2.562035,362790,397302,SJ627973,Lowton East,"Wigan, unparished area",1980-01-01,,33,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2BS,Yes,53.472504,-2.559974,362928,397454,SJ629974,Lowton East,"Wigan, unparished area",2007-01-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006341,Wigan 040D,E01006341,Wigan 040D
WA3 2BT,Yes,53.468938,-2.565199,362578,397060,SJ625970,Lowton East,"Wigan, unparished area",2006-05-01,,35,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2BU,Yes,53.470033,-2.586048,361195,397193,SJ611971,Golborne & Lowton West,"Wigan, unparished area",2015-05-01,,31,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 2BW,Yes,53.468202,-2.570220,362244,396981,SJ622969,Lowton East,"Wigan, unparished area",2016-12-01,,37,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006347,Wigan 040E,E01006347,Wigan 040E
WA3 2BX,Yes,53.470705,-2.584174,361320,397267,SJ613972,Lowton East,"Wigan, unparished area",2017-07-01,,33,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
WA3 2BY,Yes,53.470314,-2.559342,362968,397210,SJ629972,Lowton East,"Wigan, unparished area",1980-01-01,,31,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2BZ,Yes,53.470452,-2.560549,362888,397226,SJ628972,Lowton East,"Wigan, unparished area",1980-01-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2DA,Yes,53.469373,-2.560641,362881,397106,SJ628971,Lowton East,"Wigan, unparished area",1980-01-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2DB,Yes,53.470365,-2.561738,362809,397217,SJ628972,Lowton East,"Wigan, unparished area",1980-01-01,,33,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2DD,Yes,53.469102,-2.562731,362742,397077,SJ627970,Lowton East,"Wigan, unparished area",1980-01-01,,34,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2DE,Yes,53.468111,-2.563336,362701,396967,SJ627969,Lowton East,"Wigan, unparished area",1980-01-01,,34,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2DF,Yes,53.468966,-2.563106,362717,397062,SJ627970,Lowton East,"Wigan, unparished area",1980-01-01,,33,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2DG,Yes,53.468780,-2.564459,362627,397042,SJ626970,Lowton East,"Wigan, unparished area",1980-01-01,,34,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2DH,Yes,53.474993,-2.562071,362791,397732,SJ627977,Lowton East,"Wigan, unparished area",1994-12-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006341,Wigan 040D,E01006341,Wigan 040D
WA3 2DJ,Yes,53.475603,-2.562350,362773,397800,SJ627978,Lowton East,"Wigan, unparished area",1994-12-01,,32,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006341,Wigan 040D,E01006341,Wigan 040D
WA3 2DL,Yes,53.476081,-2.561919,362802,397853,SJ628978,Lowton East,"Wigan, unparished area",1994-12-01,,31,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006341,Wigan 040D,E01006341,Wigan 040D
WA3 2DN,Yes,53.468226,-2.565597,362551,396981,SJ625969,Lowton East,"Wigan, unparished area",2002-06-01,,36,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2DP,Yes,53.475942,-2.583478,361371,397849,SJ613978,Golborne & Lowton West,"Wigan, unparished area",1980-01-01,,39,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006342,Wigan 038C,E01006342,Wigan 038C
WA3 2DQ,Yes,53.469589,-2.564274,362640,397132,SJ626971,Lowton East,"Wigan, unparished area",1980-01-01,,35,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006304,Wigan 040C,E01006304,Wigan 040C
WA3 2DR,Yes,53.474917,-2.561060,362858,397723,SJ628977,Lowton East,"Wigan, unparished area",1994-12-01,,33,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006341,Wigan 040D,E01006341,Wigan 040D
WA3 2DS,Yes,53.476543,-2.583667,361359,397916,SJ613979,Golborne & Lowton West,"Wigan, unparished area",1980-01-01,,39,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006340,Wigan 039B,E01006340,Wigan 039B
WA3 2DT,Yes,53.476693,-2.582419,361442,397932,SJ614979,Golborne & Lowton West,"Wigan, unparished area",1980-01-01,,37,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01006348,Wigan 039E,E01006348,Wigan 039E
